tns_name,sub_num,repeater_name,catalog1_flag,is_repeater,lof_median_rank,eif_score,knn_median_rank,cblof_score,subspace_score,cad_median_rank
FRB20220321D,0,,0,False,1406.0,0.4096213485158826,1774.0,1.2878352123267807,2477.48,2029.0
FRB20220321C,0,FRB20181119A,0,True,2045.0,0.40741294702275965,1475.0,1.5015612012017656,1950.28,2475.0
FRB20220321B,0,,0,False,1559.0,0.4163373675321164,1411.0,1.925025976110788,2462.74,2710.0
FRB20220321A,0,,0,False,1511.0,0.4631329832450704,1189.0,1.28142486656681,2124.12,765.0
FRB20220322C,0,FRB20181017A,0,True,168.0,0.5065582018215329,166.0,2.6180585671425662,3675.64,606.0
FRB20220322B,0,,0,False,245.0,0.49160671806085565,624.0,2.2149679585421724,2884.24,442.0
FRB20220322A,0,,0,False,2704.0,0.44639201583374866,2429.0,1.4053319011140588,1050.04,3647.0
FRB20220323B,0,,0,False,658.0,0.47869885777665466,712.0,2.392329277441764,2964.44,999.0
FRB20220323A,0,,0,False,2514.0,0.4246206005055554,2407.0,0.7796111096546117,1318.72,4009.0
FRB20220324C,0,,0,False,3406.0,0.40586377110932,3321.0,0.7841502121773943,1832.78,3461.0
FRB20220324B,0,,0,False,4098.0,0.39531944566437743,3921.0,0.977070816220053,480.28,2383.0
FRB20220324A,0,,0,False,2769.0,0.3799633717304155,3171.0,1.2837327030416439,2237.02,3415.0
FRB20220325D,0,,0,False,2624.0,0.396377391732931,3308.0,1.3251497139531436,1507.96,2647.0
FRB20220325C,0,,0,False,3528.0,0.3908731306646612,3768.0,1.1074221527116532,833.58,2899.0
FRB20220325B,0,,0,False,1116.0,0.4353958952440919,1483.0,1.771343882369157,2935.98,1931.0
FRB20220326A,0,,0,False,1404.0,0.4655100937593215,2122.0,1.3655372247855353,1405.78,2359.0
FRB20220328C,0,,0,False,1183.0,0.4664223628514739,941.0,1.2288185990487943,2338.68,1120.0
FRB20220328B,0,,0,False,1004.0,0.42745532123429414,1691.0,1.6918475309538972,2542.22,2657.0
FRB20220328A,0,FRB20180916B,0,True,3903.0,0.3964743860659962,3011.0,0.7704447249292633,445.22,3151.0
FRB20220329C,0,,0,False,3847.0,0.4059945379905744,3628.0,0.9182036544726053,629.52,3702.0
FRB20220329B,0,FRB20200619A,0,True,1827.0,0.39694281037577617,2342.0,1.5414551443214386,2416.8,1801.0
FRB20220329B,1,FRB20200619A,0,True,1899.0,0.4128913182677109,2690.0,1.38195012055799,2290.0,1260.0
FRB20220329B,2,FRB20200619A,0,True,3886.0,0.3862524216420069,3702.0,1.1788211168967044,1417.24,3207.0
FRB20220329A,0,,0,False,2880.0,0.3954223572210667,2621.0,1.4059755372098723,2410.06,2146.0
FRB20220330C,0,,0,False,3079.0,0.39677095593519923,3540.0,0.9087098254210251,713.1,3330.0
FRB20220330B,0,,0,False,3500.0,0.4004306460831669,3186.0,1.1706280018410309,1639.16,2660.0
FRB20220330A,0,,0,False,2157.0,0.42561714580793397,1966.0,1.2401417550405271,2341.46,1825.0
FRB20220331B,0,,0,False,2209.0,0.43311248196489877,2653.0,0.9739368033109321,2038.64,1272.0
FRB20220331A,0,,0,False,2006.0,0.4004590344605252,2733.0,1.4476996067925691,2295.0,2643.0
FRB20220407B,0,,0,False,236.0,0.47023335131183885,656.0,2.032295888676084,3791.56,562.0
FRB20220407A,0,,0,False,1.0,0.6776355487076391,1.0,7.750836434944285,3570.94,2.0
FRB20220408C,0,,0,False,1698.0,0.4177863013895053,2044.0,1.1752351631691083,2013.9,806.0
FRB20220408B,0,,0,False,4102.0,0.3810078433260366,3938.0,0.6749304486598714,615.78,3472.0
FRB20220408A,0,FRB20181128A,0,True,1202.0,0.41687934114714553,1743.0,1.9699267414757784,2131.7,2457.0
FRB20220409B,0,,0,False,1394.0,0.4306605814923885,832.0,0.9917114425323353,2743.18,1107.0
FRB20220409A,0,,0,False,1950.0,0.43286201494902105,1612.0,1.4097983608867002,1963.6,3408.0
FRB20220410A,0,,0,False,303.0,0.5077658767137185,256.0,2.6340359722081046,2831.16,360.0
FRB20220411C,0,FRB20191106C,0,True,499.0,0.46896614565452965,2014.0,1.4149554379607212,3758.4,637.0
FRB20220411B,0,,0,False,3610.0,0.4038015284540635,3597.0,0.9460456996555031,1090.56,3459.0
FRB20220411A,0,,0,False,2048.0,0.42432811381400737,1573.0,1.419634783081356,2176.12,2842.0
FRB20220412B,0,,0,False,2773.0,0.4227429948788162,3155.0,1.2612629142995353,2176.74,1743.0
FRB20220413B,0,,0,False,316.0,0.5671935654382164,71.0,3.3212347657803583,3773.42,144.0
FRB20220413A,0,,0,False,2355.0,0.40288461336603804,2783.0,1.031709703115146,1657.48,2570.0
FRB20220414C,0,,0,False,593.0,0.43500605801826603,1292.0,1.6438817056877602,3184.72,686.0
FRB20220414B,0,FRB20190929E,0,True,2456.0,0.3963552984704177,3157.0,1.3828259521979442,2021.18,1552.0
FRB20220415D,0,,0,False,1667.0,0.4383277632526235,2593.0,1.2788269324837716,2323.88,1414.0
FRB20220415C,0,,0,False,359.0,0.4416300014091852,683.0,1.9211044516932507,3111.12,1649.0
FRB20220415B,0,,0,False,2749.0,0.41041379916209836,2587.0,0.9540170256005936,1826.6,1390.0
FRB20220415A,0,,0,False,575.0,0.4968379072066391,355.0,2.892690690599262,3283.32,548.0
FRB20220416B,0,FRB20190804E,0,True,1095.0,0.4484500678898349,2675.0,1.2568547962666061,2702.26,1471.0
FRB20220416A,0,,0,False,1396.0,0.4644546545198562,1242.0,1.300657855328551,1684.28,1346.0
FRB20220417A,0,,0,False,2759.0,0.4166357423321185,2448.0,1.2464667455316487,1513.46,1223.0
FRB20220419A,0,,0,False,3692.0,0.4192353588996464,2530.0,1.344088232735351,999.94,2808.0
FRB20220420E,0,,0,False,328.0,0.4607258029506218,577.0,2.290969959202661,3360.2,980.0
FRB20220420E,1,,0,False,905.0,0.4512902586226514,880.0,1.4974011033496286,2707.08,1388.0
FRB20220420D,0,,0,False,2462.0,0.40811970797930186,3060.0,1.5773237984423703,2560.46,892.0
FRB20220420C,0,,0,False,3792.0,0.38271799829524006,3822.0,0.44414274783347113,523.0,2799.0
FRB20220420B,0,,0,False,3632.0,0.3835091953435473,3095.0,1.2216610141220763,1067.06,2016.0
FRB20220421E,0,,0,False,4090.0,0.38007890433986175,4031.0,0.8843946029423693,285.22,3552.0
FRB20220421D,0,,0,False,3174.0,0.3887728740340025,3502.0,1.1150830297064045,1682.76,3795.0
FRB20220421C,0,,0,False,1977.0,0.45415943547561294,1387.0,0.9054765920621419,1781.92,2272.0
FRB20220421B,0,FRB20190212A,0,True,2930.0,0.3954340615207617,2436.0,1.2367297536269957,1490.9,3321.0
FRB20220421A,0,,0,False,2089.0,0.4134222023500065,1605.0,1.7489114124650782,1375.68,1244.0
FRB20220423C,0,,0,False,2713.0,0.41780583395979415,2380.0,1.4426210308321001,1995.92,1656.0
FRB20220423B,0,FRB20191106C,0,True,1930.0,0.41021154887760597,2699.0,1.4304082767459068,2783.64,2154.0
FRB20220423A,0,,0,False,2302.0,0.4055975236988235,2434.0,1.5653047280909267,1772.98,1494.0
FRB20220424D,0,,0,False,183.0,0.5342756235214673,275.0,2.639088070715391,3193.44,2110.0
FRB20220424C,0,,0,False,3447.0,0.3904664922949914,3162.0,0.9741535853526466,1036.86,3989.0
FRB20220424C,1,,0,False,3240.0,0.3922599462851141,2994.0,0.9381020614068123,1122.28,3991.0
FRB20220424B,0,,0,False,1029.0,0.41068543082228964,1980.0,1.3864633687346022,3137.1,1085.0
FRB20220424A,0,,0,False,839.0,0.4292365835839919,1207.0,1.6741997621440423,2593.16,2731.0
FRB20220425A,0,,0,False,4038.0,0.37643743731340096,3960.0,0.744797419167293,448.4,3253.0
FRB20220426D,0,,0,False,328.0,0.4581700484891249,613.0,1.9501822043121058,3366.36,864.0
FRB20220426C,0,,0,False,3115.0,0.41133564302121006,3568.0,0.740742031192059,955.92,2045.0
FRB20220426B,0,,0,False,259.0,0.4814474229288699,367.0,2.067410173188529,3287.12,702.0
FRB20220426A,0,,0,False,2435.0,0.4160568480641466,2149.0,1.2914234300935377,1874.82,1171.0
FRB20220426A,1,,0,False,1167.0,0.43898546376962794,906.0,1.7563357646110713,3084.18,1413.0
FRB20220428C,0,FRB20220428C,0,True,541.0,0.5250726887170292,186.0,3.6092248343416657,2921.86,183.0
FRB20220428B,0,FRB20220428C,0,True,377.0,0.5313228245536398,113.0,3.4334348311824057,3498.12,121.0
FRB20220430B,0,,0,False,2817.0,0.4004666954807958,2876.0,0.8120324067818624,1858.06,909.0
FRB20220501B,0,,0,False,366.0,0.48354156676010585,295.0,2.3291783683050604,3089.34,505.0
FRB20220501A,0,,0,False,2130.0,0.38805039633298133,2457.0,1.3059695465279266,2062.52,2672.0
FRB20220502C,0,,0,False,2758.0,0.41684313889918034,2770.0,1.4373985987413718,1340.88,495.0
FRB20220502B,0,,0,False,1996.0,0.41664016604254717,1586.0,1.6200970134109796,2055.82,1323.0
FRB20220502A,0,,0,False,3559.0,0.4012507111244878,3471.0,1.044910804459022,1698.66,2147.0
FRB20220503E,0,,0,False,822.0,0.4749610099802389,1055.0,1.6117933604765653,2993.74,3173.0
FRB20220503D,0,,0,False,764.0,0.4775543787109212,1577.0,1.5215077946797275,2708.98,1014.0
FRB20220503C,0,,0,False,3786.0,0.3850692922176637,3831.0,0.8591608054845001,1359.38,3420.0
FRB20220503B,0,,0,False,2499.0,0.40230630854420285,2939.0,0.8635403416987885,1617.48,3164.0
FRB20220503A,0,,0,False,3649.0,0.4080985257513792,3902.0,1.230544999957968,725.46,2434.0
FRB20220505C,0,,0,False,1954.0,0.4153632479487742,2451.0,1.8117245510480604,2057.6,2189.0
FRB20220505B,0,,0,False,2766.0,0.44097418447458125,2169.0,1.2033860279218185,1555.64,3866.0
FRB20220505A,0,FRB20220505A,0,True,1003.0,0.5118481435616313,701.0,1.8220137055754972,2835.58,1222.0
FRB20220506C,0,,0,False,1812.0,0.4008641565986153,1414.0,1.3647082492457177,2529.14,3044.0
FRB20220506B,0,,0,False,1496.0,0.4828228108773546,995.0,1.3315984238577203,1704.72,2250.0
FRB20220506A,0,,0,False,1737.0,0.4353786632834228,1361.0,1.2663580931211176,1764.76,1676.0
FRB20220507A,0,FRB20211227A,0,True,1154.0,0.5036992543120665,751.0,1.5298069298120336,2764.94,1416.0
FRB20220508A,0,,0,False,564.0,0.4766835334087286,562.0,1.8911018033230205,3191.56,1148.0
FRB20220509F,0,,0,False,1757.0,0.41017865550183796,1193.0,1.5221077725539633,2056.8,1195.0
FRB20220509F,1,,0,False,2185.0,0.440902732515106,1933.0,1.3194090776451992,1126.7,749.0
FRB20220509E,0,,0,False,3301.0,0.4093535015091439,3107.0,1.2945289120462091,2361.86,1361.0
FRB20220509D,0,,0,False,1515.0,0.41784349821848443,2040.0,1.4606177158605118,2660.1,1474.0
FRB20220509B,0,,0,False,474.0,0.4436081589361345,854.0,1.5540386771426085,3393.54,1679.0
FRB20220509A,0,,0,False,1259.0,0.44808507288778077,1223.0,1.7596569250797232,2920.38,581.0
FRB20220510A,0,,0,False,3843.0,0.3939470063957672,3877.0,0.5776652164469979,268.9,2994.0
FRB20220511B,0,,0,False,1497.0,0.4361578716377563,1994.0,1.6664454839287743,2541.04,3159.0
FRB20220511A,0,,0,False,552.0,0.45291925940437405,589.0,2.3909652744560406,3151.06,983.0
FRB20220513A,0,,0,False,1170.0,0.4692818376347665,2179.0,1.4449039902151943,3067.82,366.0
FRB20220514C,0,FRB20191106C,0,True,984.0,0.428508599045111,1440.0,2.0725505721277213,3079.88,812.0
FRB20220514B,0,,0,False,1421.0,0.41886664702563114,1670.0,1.3936313962942302,1966.94,2165.0
FRB20220514A,0,,0,False,293.0,0.47072735706984203,516.0,2.1744600875495483,3407.9,1573.0
FRB20220516A,0,,0,False,1605.0,0.41845184903152516,2651.0,1.3225479285448283,2578.4,1268.0
FRB20220517B,0,,0,False,3059.0,0.4045923197950981,1766.0,1.1860320989380968,1477.42,3283.0
FRB20220517C,0,,0,False,2811.0,0.40951078265860863,2326.0,1.6263046957177014,1989.06,2195.0
FRB20220517E,0,,0,False,3429.0,0.39008109500893456,3641.0,1.0752187025537194,1082.86,3089.0
FRB20220517F,0,FRB20180916B,0,True,2286.0,0.3991267467494197,2201.0,1.1580405127273112,2021.3,1193.0
FRB20220518B,0,FRB20211227A,0,True,1116.0,0.43998150704431277,2024.0,1.589223176237688,1177.36,695.0
FRB20220518C,0,,0,False,1088.0,0.41820049853156466,1770.0,1.6143978188515473,2513.5,1423.0
FRB20220518D,0,,0,False,2905.0,0.410706571744911,2864.0,0.9061779597961069,932.86,3654.0
FRB20220518E,0,,0,False,2308.0,0.41277872421659767,1817.0,0.9308759550281556,1377.94,1926.0
FRB20220520A,0,,0,False,2173.0,0.4143499435947147,1855.0,1.3481033518050387,2125.88,2347.0
FRB20220521A,0,,0,False,1836.0,0.4173005602947866,2008.0,1.3534288612884393,1661.14,579.0
FRB20220521B,0,,0,False,1121.0,0.457683409651507,852.0,1.5979338365199853,2543.34,1939.0
FRB20220521C,0,FRB20210924C,0,True,3628.0,0.37290330639640945,3722.0,1.1257739984082693,963.78,2903.0
FRB20220525B,0,FRB20211120C,0,True,2036.0,0.4236599546344575,1605.0,1.3627813804530502,1689.46,3148.0
FRB20220526A,0,,0,False,2493.0,0.4052801257521229,2123.0,1.4146105051018971,1717.34,1983.0
FRB20220527A,0,,0,False,3126.0,0.4357207079850503,1813.0,0.8145502336878286,847.0,4008.0
FRB20220527B,0,,0,False,2529.0,0.3862569893658644,3167.0,1.3193287652325447,2264.0,2397.0
FRB20220527C,0,,0,False,3846.0,0.3906389700660871,3592.0,1.2096212400957733,572.98,1876.0
FRB20220527D,0,,0,False,2770.0,0.44010977420093467,1346.0,1.2200671206694338,2696.02,2000.0
FRB20220528A,0,,0,False,2204.0,0.4239396783406725,2913.0,1.360213111486972,2382.12,1866.0
FRB20220528B,0,,0,False,1623.0,0.4487217832366147,1608.0,1.5013190422040272,2822.64,3114.0
FRB20220528C,0,FRB20210125A,0,True,3315.0,0.3859762770717749,2692.0,1.0278356337741137,1373.72,2025.0
FRB20220528D,0,,0,False,2336.0,0.4130571189978078,2595.0,0.9978770189336087,1111.86,1504.0
FRB20220529C,0,,0,False,2844.0,0.379640328942465,2449.0,1.2040622283283902,1531.42,2946.0
FRB20220529A,0,FRB20220529A,0,True,3623.0,0.38229969215742265,3882.0,1.1382924210417875,1179.72,3813.0
FRB20220530A,0,,0,False,1541.0,0.44009974932959794,1358.0,1.2881296499702855,2250.36,1902.0
FRB20220530B,0,FRB20190417A,0,True,1298.0,0.4383915001465489,1038.0,1.4774199168556013,1740.02,1465.0
FRB20220601A,0,,0,False,3970.0,0.39889156665891445,3725.0,0.8747460617729256,998.52,1799.0
FRB20220602A,0,,0,False,1614.0,0.5175425455878627,421.0,3.0864189152291797,2137.32,185.0
FRB20220602B,0,,0,False,2500.0,0.41317252840313573,2859.0,1.0254131915067537,1634.04,3058.0
FRB20220602C,0,,0,False,1524.0,0.49575420232375794,402.0,2.9956164069328475,2461.58,242.0
FRB20220602D,0,FRB20180916B,0,True,669.0,0.4621356758164045,2174.0,1.4651930338809345,3106.2,458.0
FRB20220607A,0,,0,False,3806.0,0.38290016070222205,3931.0,1.1806270592026458,334.54,3163.0
FRB20220607B,0,,0,False,1357.0,0.4037873642892705,1993.0,1.26278123799282,1659.4,3282.0
FRB20220607C,0,,0,False,2049.0,0.4198727330434822,1385.0,1.7295897036139,1800.48,2689.0
FRB20220608A,0,FRB20220319C,0,True,2997.0,0.4004441063604734,3514.0,1.01219281050872,1970.58,1857.0
FRB20220608B,0,,0,False,3596.0,0.3842885151879349,3770.0,1.102940741399865,1483.92,3469.0
FRB20220611A,0,,0,False,2711.0,0.40065317435401776,2601.0,1.1332077778637946,2506.76,3170.0
FRB20220612A,0,,0,False,3019.0,0.384035541425283,2411.0,1.0987399909792417,1428.56,2978.0
FRB20220612A,1,,0,False,3342.0,0.39837030443066185,2678.0,1.1033783712819265,654.26,3956.0
FRB20220612B,0,,0,False,4044.0,0.38219777872584415,3686.0,0.96382936067314,772.94,2827.0
FRB20220612C,0,,0,False,2576.0,0.38975705472697936,2309.0,1.1440706650502857,1453.46,2553.0
FRB20220613B,0,FRB20220319C,0,True,352.0,0.4801576185863003,1021.0,1.564161856387045,3728.32,341.0
FRB20220614A,0,,0,False,3674.0,0.3855026767644027,3663.0,0.5775008702655526,1385.22,2614.0
FRB20220614A,1,,0,False,3882.0,0.37977638758525295,3948.0,0.7510723797285238,1097.74,2145.0
FRB20220614A,2,,0,False,3997.0,0.38609389789972676,3917.0,0.513058873077114,1591.66,2099.0
FRB20220614B,0,,0,False,2321.0,0.41060006179032066,2697.0,1.0531200194127983,1892.18,2304.0
FRB20220615B,0,FRB20220529A,0,True,103.0,0.5267241597497586,77.0,2.959450325396228,3559.12,310.0
FRB20220615B,1,FRB20220529A,0,True,510.0,0.48424143958722693,401.0,2.2682691657386265,3347.64,1179.0
FRB20220615B,2,FRB20220529A,0,True,1399.0,0.4019385666466956,1349.0,1.2916195977218743,2901.56,1585.0
FRB20220615D,0,,0,False,3868.0,0.386287731521785,3889.0,0.6143834852979179,917.52,3189.0
FRB20220615E,0,,0,False,3919.0,0.37915382817964466,3911.0,0.7528187608961253,256.14,3823.0
FRB20220615F,0,,0,False,360.0,0.4808994465315213,511.0,2.284258756087065,3393.56,2292.0
FRB20220618A,0,,0,False,888.0,0.5497357419514562,114.0,2.941190749475563,3115.8,38.0
FRB20220618C,0,FRB20220618C,0,True,803.0,0.4699063788755154,284.0,2.1122711846354205,3284.46,463.0
FRB20220618C,1,FRB20220618C,0,True,1704.0,0.4596124771333824,503.0,1.6238458957253217,2094.46,526.0
FRB20220619A,0,FRB20190417A,0,True,1329.0,0.412709088355791,1747.0,1.5309135523735702,1269.18,2253.0
FRB20220619B,0,FRB20180916B,0,True,351.0,0.46647955406450214,686.0,1.4977972805243784,3764.74,757.0
FRB20220619C,0,,0,False,3890.0,0.38561380948417595,3151.0,1.002211348093512,1750.14,3225.0
FRB20220621A,0,,0,False,3569.0,0.39262590322917473,3125.0,1.2448121834181205,620.3,2199.0
FRB20220621B,0,,0,False,3552.0,0.3843789908726926,3559.0,1.0225562871474507,1767.76,3499.0
FRB20220621C,0,,0,False,1021.0,0.5441308526117064,148.0,3.8516682815929273,2863.72,23.0
FRB20220621D,0,,0,False,1411.0,0.41190791570121515,1875.0,1.3469601233379582,1632.66,596.0
FRB20220621D,1,,0,False,1270.0,0.42963488660161875,2014.0,1.4605283488353098,1580.1,663.0
FRB20220622A,0,,0,False,3420.0,0.40069168711950387,3104.0,0.6886206402657304,1325.14,3707.0
FRB20220622B,0,,0,False,587.0,0.4601243441650418,575.0,2.1753309706176043,3380.9,683.0
FRB20220623D,0,,0,False,1267.0,0.41244572979826644,1699.0,1.765060741899399,1676.42,704.0
FRB20220623B,0,,0,False,1158.0,0.43314641031875706,1248.0,1.6310750845429425,2425.84,2862.0
FRB20220623C,0,,0,False,1609.0,0.43887478092446736,1108.0,1.6979264822243918,2590.6,3611.0
FRB20220624A,0,,0,False,2100.0,0.4162439173412124,2141.0,1.298396337592649,2193.48,3078.0
FRB20220625B,0,,0,False,3166.0,0.4237804285302239,2486.0,1.419613790663183,1262.24,3209.0
FRB20220626A,0,,0,False,798.0,0.42030709331153254,1124.0,2.078052510736717,2477.86,1069.0
FRB20220626A,1,,0,False,844.0,0.41950103648040876,1201.0,1.9309389593041668,2250.6,1405.0
FRB20220627D,0,,0,False,2118.0,0.3980635964877465,2748.0,1.300748893486563,2092.28,1329.0
FRB20220627D,1,,0,False,825.0,0.424973340642045,1535.0,1.8817979483551521,3156.5,614.0
FRB20220627E,0,,0,False,2068.0,0.38854093866268546,2487.0,1.464646801026898,2803.68,2336.0
FRB20220627F,0,,0,False,1937.0,0.44090468038515956,1109.0,1.6197418289848438,2334.32,3163.0
FRB20220627H,0,,0,False,299.0,0.49954363767613774,136.0,2.67089492653083,3647.36,452.0
FRB20220627J,0,,0,False,1442.0,0.3889946385754859,2139.0,1.3422328366580416,2246.16,2443.0
FRB20220628A,0,,0,False,4030.0,0.3822321781633501,4012.0,1.0521148780914011,700.54,3583.0
FRB20220628B,0,,0,False,3165.0,0.43316361883543836,2874.0,1.342648387357647,1026.26,2379.0
FRB20220629A,0,,0,False,2640.0,0.41524388202656365,2620.0,1.4611265796922768,1972.86,1838.0
FRB20220630A,0,,0,False,3116.0,0.3768672035364285,3394.0,1.3035137816128952,1141.94,2828.0
FRB20220703A,0,,0,False,736.0,0.4404521069060078,676.0,1.8023402278976242,2640.3,755.0
FRB20220703B,0,,0,False,761.0,0.4383377861947914,1263.0,1.7221332276869799,2685.7,415.0
FRB20220703C,0,,0,False,1404.0,0.47777328189870044,1749.0,1.2765101924343594,1534.54,437.0
FRB20220703D,0,,0,False,3947.0,0.4161341795419201,2790.0,1.1822706934521645,511.92,3918.0
FRB20220704A,0,,0,False,3065.0,0.39766130907423775,2396.0,1.3856368593877588,1484.74,2761.0
FRB20220704B,0,,0,False,1857.0,0.43363641422747345,1593.0,1.0751190408510907,1857.66,1797.0
FRB20220706C,0,,0,False,1630.0,0.40817264416782806,1841.0,1.4540195634057298,2922.02,1570.0
FRB20220706D,0,,0,False,1675.0,0.45147327241171387,1839.0,1.4214757434351988,2730.88,3191.0
FRB20220707B,0,,0,False,3971.0,0.39889336192393743,3637.0,1.2504778729681338,1033.14,2078.0
FRB20220707C,0,,0,False,2960.0,0.38488409665867385,3257.0,0.9820651731236004,2183.88,2687.0
FRB20220707D,0,,0,False,1723.0,0.43039237918795825,1450.0,1.3745171675853607,2007.26,1787.0
FRB20220708A,0,FRB20220101A,0,True,3754.0,0.40015563278961946,2629.0,0.9623967915528332,794.74,2341.0
FRB20220708B,0,,0,False,2859.0,0.3747261591399731,2670.0,1.380482356859999,1619.3,3574.0
FRB20220709A,0,,0,False,972.0,0.46501141227176346,1034.0,1.8225714326879074,2461.66,940.0
FRB20220710A,0,,0,False,2820.0,0.38341061818215555,2915.0,1.390681246408363,1384.9,3224.0
FRB20220710B,0,,0,False,872.0,0.4324302801967931,894.0,1.3767458345879269,2997.86,1344.0
FRB20220711A,0,,0,False,681.0,0.4559942138007375,1076.0,1.7275299694651243,3385.18,743.0
FRB20220711B,0,FRB20220529A,0,True,1810.0,0.4192553026704483,1635.0,1.461108842426451,2447.06,1453.0
FRB20220711B,1,FRB20220529A,0,True,4051.0,0.39677526395078033,4046.0,0.557565350329963,1871.68,3859.0
FRB20220711B,2,FRB20220529A,0,True,2856.0,0.40231546835050364,3338.0,1.3557523290095481,2065.1,2663.0
FRB20220712A,0,,0,False,3326.0,0.3913598447228223,3774.0,1.332202334139417,1241.28,1919.0
FRB20220712B,0,,0,False,3897.0,0.39140713000431426,3989.0,1.0510412594463712,771.16,2779.0
FRB20220714A,0,,0,False,3310.0,0.4014854902452842,3030.0,0.8718748302260191,1140.44,3504.0
FRB20220714B,0,,0,False,3473.0,0.3957424881365347,3642.0,1.1359799644532513,1507.58,2173.0
FRB20220714C,0,FRB20220529A,0,True,1692.0,0.4553399585505994,1236.0,1.2761615559296526,2456.92,2512.0
FRB20220714C,1,FRB20220529A,0,True,152.0,0.5498142312178107,176.0,2.4544174526098246,3941.34,401.0
FRB20220714C,2,FRB20220529A,0,True,161.0,0.5369818672277433,228.0,2.2233092964630856,3760.74,594.0
FRB20220714C,3,FRB20220529A,0,True,2374.0,0.45265199745490825,1838.0,0.9291849322107913,1406.54,2522.0
FRB20220714D,0,,0,False,1311.0,0.43298456620273107,1848.0,1.6679323667844692,2664.38,1339.0
FRB20220715B,0,,0,False,873.0,0.42440409489770725,984.0,1.6247539975251781,3321.56,988.0
FRB20220715C,0,,0,False,2003.0,0.4610268718925032,1853.0,1.376674485955911,1186.08,3192.0
FRB20220716A,0,FRB20190417A,0,True,847.0,0.48643178021197747,525.0,1.5203136698152868,2365.8,1730.0
FRB20220716B,0,,0,False,2810.0,0.4052822179547184,2950.0,1.177856036783504,793.06,1947.0
FRB20220716C,0,,0,False,2550.0,0.39595936859961883,3209.0,1.4488614963990671,2182.36,2749.0
FRB20220716D,0,,0,False,3778.0,0.38387721052536516,3731.0,0.7925476071047877,916.46,3565.0
FRB20220716E,0,,0,False,3017.0,0.3968161196461391,3045.0,1.1394042468870202,1423.02,2006.0
FRB20220717B,0,,0,False,157.0,0.45450724299629525,454.0,2.4338215266439054,3759.56,351.0
FRB20220717C,0,,0,False,1742.0,0.4345995391069032,2406.0,1.157216311535122,2318.14,1436.0
FRB20220717F,0,,0,False,2399.0,0.38196251473761683,2246.0,1.3712375062487383,1962.72,3410.0
FRB20220717D,0,,0,False,1916.0,0.5261611626297504,370.0,3.0317979649806404,2081.06,100.0
FRB20220717E,0,,0,False,2417.0,0.37892323625342966,2147.0,1.4939622887222839,1407.0,3008.0
FRB20220718A,0,FRB20220529A,0,True,3141.0,0.40484916913730934,2820.0,0.7676293664274058,1150.74,2802.0
FRB20220718B,0,,0,False,243.0,0.5420924424192032,112.0,3.4436861022642704,3723.78,195.0
FRB20220719A,0,,0,False,479.0,0.4555524618884846,673.0,2.14988493217147,3212.02,1269.0
FRB20220719B,0,FRB20220101A,0,True,4071.0,0.3813740775163665,3941.0,0.5620068649357781,616.52,3464.0
FRB20220719C,0,,0,False,3972.0,0.3907023773280554,3743.0,0.9914640210054908,566.8,1578.0
FRB20220719D,0,,0,False,1770.0,0.43150785131388264,1106.0,1.1355841289787687,1959.96,2083.0
FRB20220719E,0,,0,False,423.0,0.4830674844218958,316.0,2.418733856304394,3063.4,368.0
FRB20220719F,0,,0,False,2030.0,0.38847477936854713,2976.0,1.4290098367707738,2608.58,2788.0
FRB20220720B,0,,0,False,1127.0,0.4236021024619507,2025.0,1.433271915097256,2428.64,959.0
FRB20220722A,0,FRB20180916B,0,True,2079.0,0.43108692421662576,3158.0,1.4258718830300017,1724.74,2503.0
FRB20220722B,0,,0,False,2222.0,0.40640756153659535,2285.0,1.316281144799914,1595.24,3212.0
FRB20220722C,0,,0,False,974.0,0.4157271807469336,1358.0,1.435431091808357,3155.1,1120.0
FRB20220723A,0,,0,False,710.0,0.5236165935089766,189.0,3.4073380200578347,2656.62,120.0
FRB20220723B,0,,0,False,2648.0,0.42905808464891654,3303.0,0.8560047207791364,1133.94,1947.0
FRB20220724A,0,,0,False,645.0,0.5026800137704213,546.0,2.200595746066424,3024.42,3813.0
FRB20220724B,0,,0,False,3297.0,0.37612875757438147,2937.0,1.428764732728194,809.4,3161.0
FRB20220724C,0,,0,False,1992.0,0.4701809730831295,1282.0,1.1167754645382084,728.66,3913.0
FRB20220724D,0,,0,False,2513.0,0.4069006375907662,3001.0,1.285489780597365,2666.36,2088.0
FRB20220725B,0,FRB20220505A,0,True,1857.0,0.44044415073100995,1005.0,1.401022156495002,3090.26,1925.0
FRB20220725B,1,FRB20220505A,0,True,3203.0,0.39049478068558097,2091.0,1.289009193154159,1924.5,1827.0
FRB20220726B,0,,0,False,3003.0,0.41046251729284755,1714.0,1.6005947765867052,1922.2,3575.0
FRB20220726C,0,,0,False,1711.0,0.4116682252685261,1229.0,1.6367619033780663,2425.84,751.0
FRB20220803A,0,,0,False,188.0,0.4918955065269277,349.0,2.7350683212004787,2501.58,591.0
FRB20220803B,0,,0,False,3878.0,0.39786133666229956,3833.0,0.785610381870245,572.24,3096.0
FRB20220805A,0,,0,False,2473.0,0.4218075623545219,2354.0,1.1016123416994505,2356.36,3616.0
FRB20220806A,0,,0,False,1692.0,0.43365711713587357,1052.0,1.7285024144838967,2618.72,2464.0
