Name,is_repeater,RpName,DMfitb,Widthfitb,Scat,Flux,Fluence,SpInd,spRun,Fpk,Bandwidth
FRB20181128A,True,FRB20181128A,-0.2420703886792795,0.5430550151322562,0.7813720851764171,-0.5937000404300945,0.48679742969997936,0.028346326172083616,-0.06367055698724215,-0.2795411233306237,-0.7368490842801859
FRB20181128B,False,-9999,-0.21956041680818117,0.45691503635044056,-0.9830601751095929,-0.9658833005864883,-0.8388439417512236,-0.8455400810269782,0.5254212210404786,-1.003283989559163,-0.2631217867008091
FRB20181128D,False,-9999,-2.1013040261948066,-0.02758012732714183,-2.1228809363948047,0.8547450366148783,0.33518549182128776,-0.7976172780515457,0.5631718052655109,-1.003283989559163,1.029623235573759
FRB20181128C,False,-9999,0.2826540806891828,0.794958171151042,0.3474416416337526,-0.8983941222371574,-0.36835565356761946,0.6062389502875921,-0.5827410900814355,-0.29022367486167217,-1.1212289937109963
FRB20181128C,False,-9999,0.2826540806891828,-2.5793830159592464,0.3474416416337526,-0.8983941222371574,-0.36835565356761946,0.41360807558242274,-0.35441094355906305,-0.24126198034436633,-0.9192666684168421
FRB20181129A,False,-9999,-0.4975827269271563,-0.672877522614866,-0.6832009266293678,0.19766114203798396,-0.45145918188635564,-0.5542446119606241,0.4796029716383226,0.04716691099394482,1.029623235573759
FRB20181129B,False,-9999,-0.4142056031781914,-1.1889821892208265,-0.4751624139981906,1.4599311742411107,0.6552000734203075,2.786256654268047,-1.1459554515032875,0.39078898524267236,-1.2003386603008728
FRB20181129C,False,-9999,-0.061731341542120725,0.07672454776157127,0.06984815635883654,-0.4531672336605403,-0.31604433139433025,-0.5824344960638198,0.5101992112723205,0.42461706509099334,1.029623235573759
FRB20181130A,False,-9999,-1.4275127428985928,-0.8912774306631829,-0.8649102055368361,-0.25594716557061875,-1.1471982369660874,-0.5542446119606241,-0.13673620387440139,-0.8973486868762647,-1.6163624363676345
FRB20181201A,False,-9999,0.4745767220107108,1.5867075953157481,3.1020170016650166,-0.8851879829641691,1.407587669648703,-0.656667857535568,0.4735141677310593,-0.8359240155727357,0.9812267336599519
FRB20181201B,False,-9999,0.860374567683637,0.7665113548305335,0.43862882419066257,-0.5713694816916262,-0.7284965423449512,-0.6623058343562072,0.514765814202768,-0.7433419023036485,1.029623235573759
FRB20181202A,False,-9999,0.41040185402508444,-0.6692232738642769,0.7913383268691417,0.8700334939805358,1.0511642951811837,-0.4804810818905959,0.4203893536401873,-0.06410966745447808,1.029623235573759
FRB20181202B,False,-9999,0.76175472550483,-0.6333474443480619,0.3193588000402485,-0.23733843624129664,-0.19461598946290068,-0.44618338956504133,0.4614887800142144,0.6872297902292702,1.029623235573759
FRB20181202C,False,-9999,0.11014830705886244,-0.8690874646592341,1.328019792845049,-0.7458450671060488,-0.36835565356761946,-0.5965294381154175,0.48888839759689906,-0.22701857830296857,1.029623235573759
FRB20181203A,False,-9999,0.3290524759133122,-2.002022143296155,-0.03423061351863064,0.3518555373279972,-0.31604433139433025,-0.060921640154702285,0.42952255950108226,2.557566520790354,-0.040684018289274156
FRB20181203B,False,-9999,-0.5436019503527016,-0.6913372414766817,0.3474416416337526,0.14576338508732195,-0.10575787276896813,1.5646950097962404,-0.10476998336126923,1.6050390092718583,-0.372013916006873
FRB20181203C,False,-9999,2.5582576691830075,1.2919553083576294,-0.3504226506258958,-0.1826141589041796,-0.04325764731361227,-0.6937845382714422,0.5330322259245577,-1.003283989559163,1.029623235573759
FRB20181213A,False,-9999,0.4367537097525518,0.2287178289718535,0.05008718037860434,-0.3420939605230152,-0.4231009186514395,-0.8300356447702206,0.5939202649971903,-1.003283989559163,1.029623235573759
FRB20181213B,False,-9999,0.3045771805500054,-0.27629683517780496,-0.18013870207337493,-0.4741021014382543,-0.9430545518588878,1.461332101417857,-0.12760299801350647,1.3450969220163431,-0.17470510051212323
FRB20181213C,False,-9999,-0.5201791400950542,0.13874357112107172,-0.0015616340727495515,-0.6163046005879098,-0.8753057182484557,-0.7797636847861885,0.5771760542522164,-1.003283989559163,1.029623235573759
FRB20181214A,False,-9999,-0.17802279991388964,-0.7785638740199401,-0.9794307862807707,-1.23799049095685,-1.7075840060330072,0.41360807558242274,-1.5569497152435579,-0.693489995158755,-1.8146019538222653
FRB20181214B,False,-9999,1.267173306723104,-0.008655688508618597,-0.0567751709664736,-0.8720758383614521,-1.1681198720489128,-0.6810990904250042,0.5360766278781893,-1.003283989559163,1.029623235573759
FRB20181214C,False,-9999,0.3208563089506905,-0.5969222434087632,0.06495346914261471,-0.052519048835386356,-0.003361929139220167,-0.8004362664618654,0.557691881748974,-1.003283989559163,1.029623235573759
FRB20181214D,False,-9999,1.3486989884535243,-0.11221391240889939,1.9870566395046612,-0.6976789630168787,0.5977832726199396,-0.10790478032669486,0.3929897360575027,1.6718049563409116,0.6396591143836624
FRB20181214F,False,-9999,2.3112686606496937,0.794958171151042,0.009038240958778644,-1.0075963703112703,-0.7394437001492183,-0.30523396904906364,-0.43052099239985386,-0.7762797695243814,-1.6331150716454903
FRB20181215A,False,-9999,-0.3869940912151311,0.21356579709774942,0.09860378392311459,-0.9658833005864883,-1.4737109630591667,-0.7938586268377863,0.5421654317854526,-1.003283989559163,1.029623235573759
