tns_name,sub_num,is_repeater,repeater_name,catalog1_flag,dm_fitb,width_fitb,flux,fluence,sp_idx,sp_run,peak_freq,bandwidth
FRB20221023G,0,True,FRB20220912A,0,-1.314577240559676,1.172776890710681,-0.9480074727337569,-0.5926163220168225,-0.02199577885062622,-0.1627982076042663,-0.5411582716612475,-0.5250040849723673
FRB20221023B,0,True,FRB20220912A,0,-1.3191925649024332,-0.6171368458169527,-0.10612844765454284,-0.07349970251155352,0.5870844911122756,-0.8298137763775514,-0.4880175903572863,-0.9888464612761589
FRB20221023C,0,True,FRB20220912A,0,-1.3002344685801193,1.777711060894761,-0.8790871757278474,-0.2237189445493596,0.9449308873441602,-0.9377934010371994,-0.05186294191911461,-0.9574169291351138
FRB20221023D,0,True,FRB20220912A,0,-1.3159027882146432,0.6944918521512566,-0.9317399144102455,-1.2261103682788452,0.7242204863677162,-0.9438536953146216,-0.4398901808744536,-1.0447211850824616
FRB20221024C,0,False,,0,0.29003001636859194,-1.7414411129535305,-0.6922445683733298,-0.4552416236740328,-1.6395825287042014,1.5745080224471335,-1.0610345595122637,1.3237919233244106
FRB20221024A,0,False,,0,1.218119614403643,-0.8742400467983629,-0.20461731289466653,-0.8025227040997366,-0.02465907516944103,0.426037942509204,0.6081342933324406,1.3237919233244106
FRB20221025B,0,True,FRB20220912A,0,-1.312897865681033,0.6912167246137707,-0.5232234560580128,-0.3096654616201909,0.6526027602509631,-0.39681243980444036,0.46049343820020894,-0.12792378674595936
FRB20221025C,0,True,FRB20220912A,0,-1.3168668374676344,0.934335744853832,-0.8298412771056829,-0.4151098433760796,0.7597901247304669,-1.0570888107625491,-0.5173452305108875,-1.1527730406784733
FRB20221025K,0,True,FRB20220912A,0,-1.319164444723874,-0.0523328005077505,-0.7777440372405446,-1.1231903971356325,0.593811270909779,-0.8527449376796234,-0.5038093965938408,-1.0159621360645117
FRB20221025D,0,True,FRB20220912A,0,-1.3183435542140793,-0.29158363942839266,-0.5884322474159299,-1.0715093603084846,0.9324302776294373,-0.9728918793824857,-0.14260316188153885,-1.0085669520313245
FRB20221025E,0,True,FRB20220912A,0,-1.310207271408406,1.6598264314619022,-0.9224372591063326,-0.5489685298296126,0.7284656869787892,-1.1165971890837214,-0.6040748330164091,-1.2300116294695387
FRB20221025F,0,True,FRB20220912A,0,-1.3181667012442422,-0.550386877974343,-0.5854316749824243,-1.1706690943524065,0.9918805320007921,-0.7477853164854289,0.5697827639008083,-0.6075836400096234
FRB20221025G,0,False,,0,1.514638559885745,-0.32035043948997927,-0.46877952020000585,-0.9869260554564924,0.9696837866693561,-1.1210942622628526,-0.30854245916088924,-1.1628387078347557
FRB20221025I,0,False,,0,-0.13199501128037044,0.23936802503888563,1.589623891840281,1.6316289833773017,-0.6275091159174365,0.6337527989464652,-0.5511848153035043,0.9645092323787368
FRB20221027B,0,False,,0,1.0790813829617325,0.03034588632867069,-0.08538451555554759,-0.2281867129317054,0.0738698241563662,-0.5784128563169999,-0.7597369230624462,-1.0999796435526652
FRB20221027C,0,False,,0,-1.8756156506376378,-0.8587841824293445,0.470829417957346,0.11998340085195423,-2.0520486743257145,1.4270086110650488,-1.0610345595122637,-0.021926148936944084
FRB20221029B,0,False,,0,1.3707402546057208,1.329393474051484,-0.6121872457330682,-0.15181611398299383,0.17332642632521356,0.3105694078068241,1.0778778629721728,1.20937199258871
FRB20221029C,0,False,,0,0.5945062397107392,0.0868556747888023,0.35140080967302134,0.16847932625169904,-0.310564229070233,0.8879817237627534,1.1964417415418596,1.3237919233244106
