Name,RpName,is_repeater,maha_score,lof_median_rank,eif_score
FRB20190317C,-9999,False,8.4474754030499,316.0,0.4141130890036616
FRB20190317F,-9999,False,8.022783680796048,229.0,0.43269766872598053
FRB20190317E,-9999,False,123.6857206953018,232.0,0.4316797221886543
FRB20190318A,-9999,False,6.9507254273559935,208.0,0.40860855002892615
FRB20190319A,-9999,False,17.877687556225975,70.0,0.44790141914633197
FRB20190320A,-9999,False,3.467261865237538,546.0,0.3741388047076703
FRB20190320B,-9999,False,2.9667379388595605,527.0,0.37146834787908667
FRB20190320C,-9999,False,2.757872008254813,537.0,0.37355482057166706
FRB20190320D,-9999,False,13.135841582699916,206.0,0.4525391419916899
FRB20190320E,-9999,False,5.6271018506603765,338.0,0.4053341949694143
FRB20190322A,-9999,False,5.179266859105957,348.0,0.4098520380231102
FRB20190322B,-9999,False,2.119541962944151,542.0,0.3751275540446337
FRB20190322C,-9999,False,16.734427533680048,69.0,0.47489040233906477
FRB20190323A,-9999,False,5.498498858735656,413.0,0.393054089667816
FRB20190323B,-9999,False,11.481622827838825,43.0,0.49905549174997915
FRB20190323C,-9999,False,5.901847058094536,301.0,0.3915676957637192
FRB20190323D,-9999,False,32.52535947078885,104.0,0.46116169426025866
FRB20190325A,-9999,False,4.549529281728466,388.0,0.38813904232343416
FRB20190325B,-9999,False,4.682123700550322,352.0,0.3982353268033407
FRB20190325C,-9999,False,3.277524344029341,393.0,0.3833914026738545
FRB20190326A,-9999,False,6.004738152083542,384.0,0.39262003022623626
FRB20190328A,-9999,False,12.504965386463269,86.0,0.48337054844505783
FRB20190328B,-9999,False,5.757291693711275,439.0,0.3711145963415917
FRB20190328C,-9999,False,5.757155031437089,355.0,0.40490119751529946
FRB20190329A,-9999,False,19371.29108462061,43.0,0.495510189295548
FRB20190330A,-9999,False,6.503238643328504,332.0,0.3971451227395525
FRB20190330B,-9999,False,5.150104014619508,344.0,0.40092059561639903
FRB20190401A,-9999,False,3.4473697336856475,348.0,0.3862128541571326
